src_ip,dest_ip,src_port,dest_port,protocol,duration,packet_count,byte_count,is_malicious
217.65.186.131,213.214.173.172,6100,54149,TCP,17.03,135,99590,0
107.188.146.178,183.191.76.84,59292,24860,ICMP,38.79,221,41148,1
48.132.179.162,128.141.207.168,18475,4336,UDP,48.18,166,14756,0
144.230.141.53,180.74.187.243,16598,27657,ICMP,5.46,270,47551,0
187.5.59.106,34.18.41.62,7881,7275,ICMP,7.76,518,29979,0
71.48.132.40,165.150.161.117,5803,34181,ICMP,11.58,647,4360,0
31.8.212.101,154.111.246.249,51061,7833,ICMP,14.79,421,89082,0
93.67.32.1,128.241.228.138,1929,34146,TCP,1.29,108,73230,1
232.84.86.110,126.80.147.83,6798,3798,UDP,31.37,788,7594,0
122.27.210.132,168.134.107.60,23325,20897,TCP,42.53,320,67277,1
235.254.29.16,127.202.120.201,23105,56062,TCP,2.97,682,21456,1
190.81.118.65,230.2.9.191,31110,4326,ICMP,18.09,879,11858,0
170.64.83.241,50.215.139.157,8255,38695,UDP,7.74,953,4010,1
126.170.71.240,249.145.155.74,56038,28281,TCP,53.6,28,57934,0
53.107.63.224,5.92.39.93,12804,44110,UDP,3.23,70,33087,0
243.223.116.81,164.51.86.158,26985,33970,ICMP,12.44,487,22061,1
31.197.121.202,179.140.160.158,6158,24475,TCP,18.92,222,71384,0
54.5.207.238,211.223.80.100,14535,56029,TCP,42.85,381,55416,0
14.23.74.173,77.155.221.243,13010,25816,TCP,34.71,125,41172,0
229.230.31.23,48.91.138.169,36633,24181,UDP,52.19,733,34347,0
84.164.206.217,176.236.35.248,58344,49662,TCP,49.46,939,14315,1
163.41.237.108,151.122.233.252,20189,50710,UDP,39.12,913,10711,0
6.99.252.13,61.198.255.38,21267,24162,UDP,39.13,845,88052,0
174.205.206.208,25.171.114.231,62988,37479,TCP,53.37,378,49278,0
227.32.101.186,154.209.206.99,18017,31120,ICMP,49.49,940,49199,0
107.44.125.91,241.29.182.246,1994,53719,TCP,14.84,80,34753,1
209.109.139.199,252.169.125.105,53987,36163,TCP,19.99,650,98519,0
197.154.129.231,158.151.210.16,59663,49017,TCP,33.7,123,65690,0
4.149.184.220,228.152.254.160,50315,40918,UDP,30.36,365,61594,0
162.12.220.239,9.138.252.235,13097,20749,ICMP,16.89,414,78812,1
255.4.231.41,165.187.254.201,18603,35119,ICMP,31.28,132,13750,1
247.50.25.91,102.185.158.146,27093,25153,UDP,26.46,522,39810,1
188.75.33.69,100.156.244.13,31888,64824,TCP,1.07,320,37519,0
233.94.230.89,193.138.194.121,61746,25971,ICMP,20.77,427,6062,1
129.223.237.130,23.153.8.188,12380,33994,ICMP,7.9,212,17711,1
167.76.88.139,128.67.94.178,6401,16717,TCP,49.05,637,76724,1
45.253.192.49,88.253.94.112,31877,62994,UDP,45.18,51,31288,1
130.178.192.8,246.243.144.43,50703,26708,ICMP,15.32,403,97283,1
180.22.236.216,123.190.236.134,26328,41157,TCP,45.09,286,60959,1
100.164.231.147,110.132.167.220,28661,60340,UDP,18.04,579,28739,1
23.185.155.213,226.236.198.247,6132,40850,UDP,49.57,1,94045,0
78.223.147.52,55.76.189.52,1981,12975,TCP,39.77,710,24023,1
170.78.76.155,237.214.78.57,15557,14420,UDP,58.21,916,89239,0
85.238.134.218,38.96.10.227,61517,16059,UDP,27.75,245,31536,0
122.196.130.184,43.249.174.60,29831,4545,UDP,26.68,327,93431,1
224.77.178.161,88.209.95.209,11003,6338,ICMP,34.35,30,53995,1
105.160.48.80,12.148.27.144,19191,20617,ICMP,30.97,152,85388,0
115.11.41.165,139.28.228.94,12787,28043,TCP,33.29,691,93651,0
179.97.226.21,239.73.229.128,19151,29863,UDP,27.7,601,35874,0
218.177.231.55,4.60.98.150,11361,12270,TCP,47.41,794,78851,1
221.228.126.250,193.181.195.37,3620,30764,UDP,27.35,424,41972,1
172.174.236.11,213.63.94.49,19276,48613,TCP,1.02,867,910,1
19.246.60.49,64.250.219.144,43493,41162,TCP,27.67,388,94362,1
11.247.9.85,26.172.16.119,53375,45052,TCP,24.07,831,82882,1
186.79.141.29,47.44.26.203,25150,20319,UDP,2.09,372,58463,1
44.45.1.237,158.140.5.17,11067,3114,UDP,25.76,678,40308,1
233.90.56.248,105.77.202.109,17354,39102,UDP,25.78,309,33577,0
24.118.249.144,16.171.136.111,50636,35567,TCP,55.78,124,62798,0
122.72.100.211,176.12.70.131,5658,17248,TCP,47.25,941,72998,0
146.16.163.96,33.128.96.53,19356,59231,TCP,51.82,690,68419,1
15.187.138.248,39.204.11.132,59038,7754,UDP,51.32,383,45167,0
12.188.69.193,194.173.18.8,54371,62696,TCP,52.52,205,88511,0
83.9.96.4,87.165.107.151,5277,60017,TCP,38.94,75,34945,1
243.169.104.8,175.134.31.2,41809,31162,ICMP,44.77,887,32596,1
139.231.222.182,110.61.252.86,9954,47589,TCP,45.86,557,95449,0
159.152.50.178,255.58.33.15,44389,34577,ICMP,53.93,265,41332,1
5.66.27.74,67.215.106.225,49595,51039,TCP,10.31,932,33353,1
131.103.141.73,19.9.56.216,11935,22838,ICMP,38.65,912,95824,0
70.95.65.166,46.194.125.124,38766,9936,UDP,9.42,283,40284,0
232.158.188.13,119.66.241.98,58041,7549,ICMP,23.16,678,14441,0
224.226.213.23,63.143.64.136,6951,42428,ICMP,52.83,183,16924,0
3.228.255.248,56.64.85.91,54055,63354,ICMP,11.51,248,9467,0
225.33.234.104,25.45.7.48,64460,39047,TCP,50.29,72,45844,0
11.190.104.42,147.193.66.144,40646,13683,TCP,11.81,885,62213,0
251.131.28.36,174.163.8.6,33466,9670,TCP,44.79,839,25362,0
150.221.185.224,232.46.72.53,64545,34829,TCP,4.03,647,35188,0
160.168.171.220,250.42.65.24,62041,39396,ICMP,42.6,584,59112,0
227.100.20.221,96.16.70.63,65251,22565,ICMP,11.13,284,47096,0
249.253.170.24,236.4.49.232,7285,32255,ICMP,44.81,247,39610,0
34.99.140.69,211.32.1.17,10915,14755,TCP,26.48,42,81678,1
11.174.192.193,202.18.244.156,9901,47722,TCP,59.71,9,44904,1
90.103.17.55,237.162.66.23,7762,31757,TCP,9.01,534,37739,1
196.191.118.162,131.136.63.247,54173,17931,TCP,36.46,249,48075,1
80.9.251.58,93.235.244.153,61444,18664,ICMP,31.31,643,56785,0
240.122.218.110,110.188.26.190,33638,59562,UDP,16.89,395,73211,1
181.27.140.96,87.127.208.197,51924,29433,UDP,43.53,24,90911,0
55.32.100.207,5.130.121.35,4508,32467,TCP,49.33,921,7054,0
225.95.172.97,170.27.209.211,14129,39881,ICMP,18.38,218,42589,1
200.5.88.178,29.68.53.84,55517,26257,UDP,54.47,256,1650,0
136.164.33.62,219.104.109.115,53336,272,TCP,7.01,160,37396,1
101.16.13.223,215.12.84.227,19378,20833,UDP,10.27,106,42727,1
29.55.73.225,1.233.247.114,60024,34461,TCP,35.27,742,62417,0
95.11.29.115,249.183.47.91,38024,45358,ICMP,50.1,78,81796,0
225.121.60.84,65.91.238.164,4768,56546,ICMP,22.88,854,52789,1
227.45.176.149,182.35.91.79,36490,19608,ICMP,12.86,566,12784,0
34.149.243.43,81.103.30.175,23602,63402,ICMP,54.24,518,42847,1
89.237.116.152,61.124.35.76,141,8973,ICMP,47.65,529,94066,0
204.216.104.160,249.185.25.213,37086,15277,UDP,25.15,359,14972,0
255.189.239.90,76.252.115.43,35496,8500,UDP,28.77,122,75170,0
22.190.253.233,147.163.249.30,38703,63080,TCP,25.21,969,8776,0
93.27.243.174,41.194.221.29,35328,1959,ICMP,47.66,54,77412,0
223.186.42.162,85.241.194.172,57037,53126,ICMP,22.06,460,15254,0
168.38.144.170,168.129.21.134,49507,17934,TCP,12.67,781,53283,1
53.25.60.177,254.142.14.215,2085,46901,ICMP,24.43,354,1212,0
190.254.108.23,229.237.235.241,37729,1835,TCP,33.96,229,58835,0
25.224.211.133,65.31.239.11,58452,63747,UDP,8.45,137,84405,0
253.200.89.230,218.69.136.119,24303,43772,UDP,57.59,298,59192,0
198.82.232.3,114.59.153.199,44283,42081,ICMP,54.75,70,55132,0
153.132.91.237,141.40.201.67,27069,32365,TCP,1.38,549,38174,1
48.155.237.70,7.113.211.192,47862,64821,TCP,6.65,262,1688,0
145.72.61.168,30.145.5.17,18129,59442,TCP,39.89,825,1593,0
253.147.8.177,17.199.250.189,11428,7843,ICMP,16.05,30,47077,1
213.150.192.11,48.32.98.216,42929,39868,UDP,40.18,939,54223,0
3.48.156.3,183.44.11.9,25948,39101,UDP,19.68,903,27222,0
143.239.131.177,232.119.140.187,65244,17524,TCP,51.62,1,76831,1
50.147.168.239,82.210.148.49,7788,52341,ICMP,1.43,506,36759,0
156.68.227.137,233.64.96.10,58980,58219,TCP,27.2,711,46225,1
235.25.78.236,5.98.114.210,58441,32386,TCP,26.58,807,59995,1
195.200.55.26,213.176.37.91,45111,32285,ICMP,1.16,864,38453,0
82.19.189.159,101.19.73.180,50952,5396,ICMP,57.23,56,43931,1
137.42.77.161,206.25.115.33,42426,28043,ICMP,37.77,78,48032,1
103.191.44.103,231.29.151.226,28292,53935,TCP,12.69,775,81236,1
134.215.223.28,77.230.33.185,1117,16111,TCP,52.8,551,47522,0
28.150.212.15,87.190.24.208,25608,48361,ICMP,6.87,977,59973,1
23.79.243.164,36.105.64.169,48199,23705,TCP,16.93,300,13628,1
220.74.89.215,181.28.175.97,43800,38371,ICMP,57.89,341,90476,1
173.189.98.56,191.238.215.221,14055,28742,ICMP,12.13,914,8675,0
29.13.198.148,122.26.220.78,63806,7897,TCP,6.27,515,2078,1
55.254.86.35,37.248.139.16,32967,48063,TCP,3.85,731,5255,0
99.59.204.87,171.10.181.234,29840,45884,TCP,37.61,635,9773,1
160.19.135.161,186.98.184.9,15490,17821,ICMP,46.34,127,98591,0
20.219.221.232,64.149.203.93,16961,29086,UDP,23.23,345,18332,0
187.215.218.237,180.44.2.223,57650,23378,ICMP,27.84,868,7556,1
223.42.246.36,181.253.203.215,11852,30593,UDP,53.37,525,30342,0
196.163.24.1,161.83.1.205,48037,46371,ICMP,41.1,492,94004,0
153.243.217.66,15.232.23.118,22364,57441,TCP,51.53,62,27516,0
26.164.30.29,117.115.142.61,3374,35388,TCP,42.0,916,62838,1
23.183.141.211,70.57.178.213,30728,54950,ICMP,16.72,381,60901,0
93.19.73.244,252.235.216.124,8309,59583,UDP,27.17,564,30134,0
101.61.26.34,35.39.53.172,21689,50086,TCP,50.73,410,87611,1
205.19.219.152,255.199.191.254,59936,55070,TCP,53.79,306,70979,0
255.235.215.236,112.93.213.97,13244,22527,TCP,7.9,871,82376,0
102.225.250.41,23.253.182.193,24282,15786,ICMP,13.79,719,25831,1
66.98.95.60,221.229.54.47,64337,39691,TCP,39.12,535,83212,1
1.26.188.212,67.150.245.154,51583,41358,TCP,55.19,950,15000,0
44.29.184.219,200.53.64.21,12480,36488,TCP,50.51,902,49436,1
112.180.108.210,114.250.63.142,13531,59913,ICMP,9.58,47,26462,0
232.183.87.136,226.221.81.5,38774,50718,ICMP,17.42,128,50018,0
226.38.120.250,240.40.243.27,15011,64125,UDP,31.95,939,78855,0
162.79.66.82,105.218.112.199,17229,34565,TCP,19.13,344,88679,0
130.117.169.93,117.57.76.7,4475,36370,TCP,38.28,550,58087,0
20.66.139.254,87.211.200.207,48234,57419,UDP,57.13,931,45463,0
213.95.203.142,68.213.242.44,26200,57587,TCP,31.61,216,33462,0
29.210.144.190,218.255.231.4,39861,13442,ICMP,49.98,930,48175,0
241.129.243.153,200.166.142.155,24296,23240,ICMP,18.5,202,7066,1
98.175.149.52,10.57.188.48,6574,14433,ICMP,26.37,508,59102,0
35.93.45.89,33.196.139.175,62153,64,UDP,58.34,398,80625,0
190.35.56.243,11.12.13.231,21274,29544,TCP,13.93,37,70738,1
247.5.90.192,68.220.48.71,49329,39981,ICMP,52.34,491,72336,1
187.75.142.215,216.66.29.123,24922,2053,TCP,42.47,690,12966,1
200.9.27.188,254.68.241.103,62468,27994,UDP,42.21,812,77988,0
207.176.122.250,132.180.245.124,15545,11673,ICMP,19.24,666,84101,1
249.84.70.13,222.73.213.95,16881,12710,TCP,21.83,986,23475,1
120.117.245.107,125.47.18.183,38259,37946,UDP,0.28,917,620,0
4.178.18.102,255.43.95.81,45357,26130,ICMP,57.2,687,38613,0
179.143.170.180,163.7.100.224,63303,47493,UDP,49.26,148,29216,0
149.69.113.111,147.56.173.141,28808,59554,ICMP,3.88,583,6791,0
241.152.71.87,31.215.26.240,13781,33297,TCP,35.61,356,57781,1
82.239.233.169,5.185.35.173,28397,1085,UDP,12.86,171,19120,0
80.244.125.53,141.18.220.67,41213,41682,UDP,28.81,491,12761,0
154.119.148.213,18.213.66.84,63821,19658,ICMP,0.82,214,97352,0
213.243.200.24,134.102.209.17,28205,39562,TCP,0.6,808,17834,1
177.218.241.202,213.8.213.109,64793,15401,ICMP,28.83,298,38627,1
116.1.35.160,142.168.115.177,6527,51137,ICMP,0.82,549,61405,1
142.150.121.93,206.13.49.196,58522,24368,UDP,43.01,971,57893,0
243.120.192.252,171.87.114.219,59874,35506,TCP,39.41,786,93547,1
237.201.249.227,28.104.136.224,53460,53723,TCP,39.12,135,41086,0
34.178.83.163,74.195.50.202,3814,41412,ICMP,23.72,568,53230,0
241.191.128.78,99.142.40.61,51807,2506,TCP,28.79,409,48968,0
42.127.149.83,40.245.171.64,62417,35487,ICMP,4.35,155,21216,1
99.122.252.72,170.70.214.237,23750,22475,UDP,0.16,661,95264,1
144.140.15.83,112.70.95.143,37653,28188,TCP,34.32,869,16860,0
84.203.216.56,73.207.82.135,55434,65234,UDP,31.63,967,84148,1
14.183.255.113,209.251.80.176,54655,27166,ICMP,14.83,91,3351,0
6.66.123.160,189.236.22.218,42644,36876,ICMP,26.15,619,9173,0
207.47.143.218,124.155.19.188,54779,44608,UDP,29.48,159,65560,0
150.109.199.132,37.120.29.15,47920,28928,UDP,31.88,406,41286,0
157.36.58.42,29.237.175.230,14497,51984,UDP,29.65,30,43714,1
7.93.134.81,234.70.64.77,23425,20838,UDP,25.55,696,50746,0
192.95.118.132,98.67.116.195,24646,7130,TCP,33.77,924,97358,1
90.165.147.48,26.59.48.206,9527,34104,TCP,1.98,344,52863,0
212.45.7.132,56.42.191.23,391,50807,UDP,1.73,382,86235,0
127.180.218.134,78.73.150.235,25559,1964,TCP,31.02,515,6301,1
84.232.234.157,237.41.160.18,44516,61219,ICMP,45.45,657,80239,0
209.173.223.121,62.65.209.151,65492,27027,ICMP,39.03,535,50450,0
194.28.107.102,40.85.26.69,50306,63038,TCP,7.31,326,35921,0
227.46.185.18,215.233.198.217,61179,42003,ICMP,3.18,150,59598,1
119.82.168.203,92.67.190.53,43677,27841,UDP,16.02,455,79757,1
218.81.91.11,238.78.97.12,59690,16766,UDP,26.98,77,69817,1
8.119.128.237,223.161.239.21,5281,41458,ICMP,38.69,375,83706,1
123.15.11.244,26.106.121.139,52034,20373,UDP,57.83,366,5950,0
15.181.130.24,43.241.175.248,20858,28809,UDP,42.03,189,58003,0
173.246.254.7,56.233.58.159,4652,8647,ICMP,8.49,549,23824,1
230.234.40.18,39.155.189.104,60424,12790,TCP,48.17,365,63998,0
118.207.22.106,94.21.129.47,50049,63832,TCP,9.7,125,64426,0
20.44.227.225,116.47.185.57,40567,16806,UDP,6.1,366,53320,0
59.242.19.4,34.111.139.1,29629,42639,ICMP,27.66,158,65417,1
121.153.33.105,228.7.133.52,38087,1377,ICMP,56.38,926,22132,1
43.74.245.155,223.46.227.91,35139,56963,UDP,59.21,138,70910,1
162.80.133.242,125.201.46.18,48629,40194,ICMP,24.43,204,62675,0
28.71.247.91,30.91.103.36,2263,28120,UDP,33.26,302,54081,1
35.23.182.9,3.190.98.42,46761,33226,TCP,57.73,686,5032,0
162.64.251.91,37.134.196.236,43579,57708,UDP,58.92,126,18142,0
118.241.223.202,130.16.98.39,52812,32573,ICMP,13.91,427,67990,0
196.24.147.243,181.5.71.24,42967,28811,UDP,42.32,598,24529,0
127.208.34.32,86.199.172.150,15205,51207,TCP,50.63,283,87516,0
221.99.26.76,254.211.121.253,1098,32790,ICMP,25.89,429,89281,0
35.143.83.106,67.223.177.199,29656,22238,TCP,0.42,575,10734,0
105.195.109.232,248.11.37.102,726,58070,ICMP,3.99,944,45829,1
29.203.12.253,216.145.214.108,653,2148,UDP,40.23,771,25221,0
78.71.32.61,152.49.161.158,29553,27763,TCP,4.08,850,52067,0
131.169.227.149,200.204.235.140,21950,29236,ICMP,51.54,755,653,1
20.46.11.125,253.140.62.68,55328,59268,TCP,56.09,186,57836,0
52.201.155.90,43.255.22.9,22106,4903,UDP,58.19,84,21361,0
107.129.21.109,54.199.227.206,17598,11818,ICMP,14.05,701,18182,1
19.131.13.84,245.236.58.99,61816,51922,TCP,57.63,705,30119,1
217.124.158.49,117.143.15.9,20273,35371,ICMP,18.12,288,13318,1
119.75.239.48,64.228.212.69,4901,30647,ICMP,42.98,530,11347,0
73.213.55.161,125.117.121.198,26487,10655,TCP,58.59,95,89652,0
82.143.66.193,187.254.119.121,30914,12507,TCP,46.64,66,19710,1
144.54.98.151,101.104.22.222,51972,2239,UDP,12.54,670,36437,1
200.88.100.9,45.129.67.107,24665,37793,ICMP,10.15,426,33586,0
165.49.166.88,161.59.85.25,55166,4244,ICMP,16.21,30,73373,1
244.116.102.144,225.22.173.171,12222,23033,TCP,21.5,170,73807,0
183.145.12.75,59.118.51.69,9976,27682,UDP,9.13,424,51477,1
221.185.105.5,150.140.179.120,1672,18744,TCP,14.78,775,54087,0
133.181.186.146,67.186.209.81,51065,25497,UDP,19.16,150,73327,0
46.80.30.201,84.255.60.235,51911,51595,TCP,32.9,776,47956,1
149.8.193.206,42.55.203.38,14294,53451,ICMP,30.94,504,23485,0
172.229.63.190,240.180.47.250,64414,17212,UDP,7.84,709,79834,1
122.225.129.226,137.161.103.79,8115,8167,ICMP,43.38,832,27692,1
103.189.222.96,4.102.251.224,64470,35751,UDP,51.46,634,71097,0
47.149.67.219,195.35.33.252,9341,39106,TCP,11.2,35,19185,0
119.193.83.174,221.72.106.88,63689,19308,TCP,51.65,150,67681,1
225.71.3.202,124.181.164.101,28660,41257,UDP,13.98,542,70279,0
145.190.178.234,16.47.52.175,50162,27292,UDP,41.77,960,26311,0
9.20.183.58,208.106.125.201,37673,6229,UDP,18.35,927,23837,0
71.11.138.123,143.146.247.106,24328,51190,TCP,39.14,830,57961,0
142.40.163.236,112.150.99.16,33770,11355,UDP,20.12,232,72988,1
231.147.7.184,198.190.177.230,52357,24309,TCP,23.97,889,76289,0
152.184.110.45,191.119.173.199,49717,8910,ICMP,22.24,393,21097,1
126.43.25.161,225.182.182.44,25353,44924,TCP,28.06,519,81133,0
179.207.199.29,74.223.202.122,37747,42888,UDP,59.49,547,65736,0
67.73.239.149,24.150.193.172,32071,21453,UDP,52.1,830,69631,0
94.207.243.68,136.100.46.46,62197,13198,UDP,1.94,400,48087,0
103.62.158.153,255.104.134.95,59565,41056,ICMP,41.55,463,30250,0
37.220.108.177,21.192.61.52,49055,45822,ICMP,9.43,95,79585,0
233.240.146.59,74.2.88.143,62087,62991,ICMP,29.34,224,93242,0
23.122.43.56,58.235.135.241,978,37207,UDP,37.81,253,37933,0
170.76.123.148,123.234.170.76,49213,39955,UDP,32.04,222,4340,0
118.82.236.248,134.172.88.99,46055,49629,ICMP,13.43,144,38880,1
125.253.156.250,84.17.105.71,13998,43972,TCP,11.92,684,31617,0
232.114.136.32,225.63.133.51,22517,22413,TCP,38.65,367,52952,0
207.129.144.36,33.158.86.84,7910,33107,TCP,47.46,147,74534,1
60.149.146.174,35.141.192.32,27460,18968,TCP,35.6,361,93645,1
67.139.215.167,67.115.122.139,48024,34364,TCP,18.41,416,96573,1
225.56.69.212,103.232.192.223,292,35397,TCP,9.76,121,24383,0
145.133.165.232,165.213.131.26,28591,8549,TCP,4.38,927,80889,0
53.138.36.91,33.178.86.124,49623,5789,TCP,24.85,247,4322,1
33.252.117.129,106.160.196.226,64349,218,TCP,9.9,504,64255,1
21.145.185.111,240.98.87.170,45335,34928,TCP,41.21,619,73405,1
38.63.121.210,128.28.217.118,3532,58855,TCP,9.76,206,91010,0
156.253.75.148,188.39.50.112,13417,23681,ICMP,12.32,450,67516,1
14.227.186.45,136.80.29.42,24200,20196,TCP,58.73,151,77914,1
102.115.94.151,245.209.114.96,55985,40931,UDP,49.95,996,28692,0
227.56.231.230,20.110.6.217,51237,38814,TCP,45.03,382,46740,1
119.150.205.61,19.14.149.105,43404,47664,ICMP,6.73,108,49836,0
91.70.27.109,102.148.115.142,46897,23937,TCP,10.38,257,94700,1
7.54.234.246,145.231.59.192,939,45426,UDP,47.44,375,53067,0
250.188.183.169,227.235.57.204,61168,48908,TCP,0.86,671,67215,0
127.132.73.231,69.219.192.157,25470,46520,UDP,8.57,202,18016,0
21.83.220.27,229.198.175.16,34548,64856,UDP,11.03,804,24726,1
47.151.218.241,168.214.82.32,64426,19011,TCP,19.09,753,93590,0
211.97.162.246,153.128.57.165,36122,34738,ICMP,11.2,937,1779,0
252.118.244.160,193.48.17.113,44693,27649,TCP,5.78,142,81892,0
107.12.245.100,89.149.137.214,17719,36747,UDP,14.37,797,3164,1
25.206.19.84,172.172.179.226,55823,18530,UDP,20.57,924,59267,0
151.247.164.95,138.224.180.55,45761,38401,ICMP,10.24,255,23157,0
254.93.98.140,34.53.133.234,52605,58351,ICMP,26.02,244,49004,1
78.36.24.106,102.150.28.128,16980,26077,TCP,0.47,345,75941,0
94.91.76.21,34.173.28.118,51367,13228,ICMP,49.59,748,16472,0
117.165.177.231,16.187.224.10,10988,45550,UDP,35.22,201,88147,1
11.91.241.208,225.100.242.87,49319,14384,ICMP,3.85,394,32611,1
189.243.129.112,219.224.207.143,60963,57160,ICMP,37.27,336,51455,0
141.232.159.231,243.247.60.174,52921,7090,TCP,13.11,375,2861,0
185.67.136.155,251.72.207.70,21842,47072,TCP,59.23,577,70704,1
107.8.229.223,192.187.80.191,63313,8386,ICMP,4.86,490,88334,0
142.74.236.218,104.252.190.154,29099,6946,TCP,53.63,849,47738,1
233.79.197.119,218.239.106.205,3273,32515,UDP,47.54,644,38484,0
23.254.20.97,62.106.104.82,35282,57444,TCP,15.77,238,56698,1
42.6.17.57,71.3.245.74,45242,13726,UDP,41.91,890,89463,0
238.159.127.103,175.53.27.19,26710,11573,TCP,57.28,890,90821,1
45.166.131.43,122.157.145.7,60950,63645,UDP,29.15,354,12643,0
4.101.28.226,218.172.100.148,49464,29877,TCP,41.41,183,82408,0
73.47.33.119,131.38.206.15,21042,26853,UDP,4.39,475,216,0
195.84.176.130,138.74.134.176,38628,49871,TCP,18.27,980,4363,1
185.182.32.85,91.6.182.178,4961,42864,TCP,17.87,181,33523,0
30.128.232.198,19.67.217.117,30919,26188,UDP,17.23,571,62368,1
126.156.43.86,16.169.115.130,24666,19957,ICMP,0.83,45,42037,1
43.222.88.134,28.195.221.122,44834,7518,UDP,17.9,785,51558,1
142.242.208.46,229.16.10.7,9494,16749,UDP,52.36,358,86030,0
202.227.62.124,56.166.253.20,63419,1785,ICMP,21.85,41,48501,0
81.171.165.246,133.5.15.116,39678,32056,ICMP,34.08,578,20772,1
217.8.171.98,95.150.101.244,60694,65533,UDP,46.93,961,28492,0
231.216.68.203,34.54.70.85,51937,24101,TCP,8.48,703,59523,0
156.162.29.63,22.86.241.46,24866,47281,ICMP,22.95,150,3861,1
17.158.61.169,22.71.118.2,55256,1868,ICMP,28.96,666,47618,0
135.212.151.211,32.82.179.73,13835,37539,ICMP,33.72,313,89879,0
251.115.190.118,49.255.220.167,48885,22321,TCP,56.9,100,14224,0
221.226.247.3,168.116.26.61,12193,38087,ICMP,28.75,237,73533,1
148.87.104.139,108.225.22.143,19867,32841,ICMP,9.13,237,22675,1
92.118.138.217,187.33.202.150,7490,37920,TCP,0.48,52,92731,1
237.191.175.116,219.252.49.183,42090,56001,UDP,11.9,645,74453,1
227.177.11.12,55.161.72.79,21711,34299,ICMP,1.33,158,10915,1
220.22.56.103,118.20.97.166,38699,12910,ICMP,38.27,199,9169,0
207.16.87.139,187.118.210.131,21527,1484,TCP,37.09,962,52765,0
129.220.112.142,66.163.127.18,46851,40187,ICMP,8.54,384,3698,0
203.211.163.172,210.11.145.122,47670,54041,TCP,31.87,421,38653,0
204.80.131.140,62.9.50.98,6868,7365,TCP,0.79,401,37566,1
179.243.245.115,55.124.196.17,55153,14972,TCP,26.91,367,55905,1
80.13.126.182,101.33.120.115,39669,27001,ICMP,2.88,812,14650,0
193.142.190.112,156.142.178.52,17637,41900,UDP,17.66,370,27732,1
19.158.159.231,233.173.206.82,28705,23012,UDP,16.82,739,21214,0
113.30.81.59,119.230.39.99,751,23188,UDP,21.47,549,73952,0
121.196.83.84,79.102.242.6,49243,31938,UDP,23.11,710,96916,1
225.118.246.29,19.9.211.162,30697,24720,ICMP,10.21,771,98974,0
79.253.227.212,168.198.39.30,13157,59152,TCP,7.37,726,40636,0
171.71.169.139,58.13.141.155,37001,28158,UDP,28.19,395,12153,1
202.127.194.21,109.21.190.223,20685,41688,ICMP,42.67,963,94731,0
161.9.39.105,219.133.251.95,12492,36596,UDP,30.01,848,98405,1
194.214.13.160,119.189.222.160,28004,18471,UDP,20.86,615,38528,1
15.30.51.145,178.156.221.165,55663,25833,ICMP,22.36,384,64376,1
97.135.62.21,19.199.247.159,950,3486,TCP,53.09,683,51245,1
97.199.203.50,155.220.17.51,35107,38508,TCP,6.13,887,53491,0
35.241.121.177,190.238.222.140,10405,39406,TCP,8.51,966,91008,0
182.73.129.28,122.155.87.110,43236,43723,ICMP,24.13,684,88234,1
3.30.126.114,176.4.187.193,36301,1227,ICMP,12.02,883,99968,1
158.233.65.75,25.18.160.253,13866,50324,UDP,19.09,20,1079,1
7.60.71.50,247.58.42.165,60729,48627,UDP,20.03,985,37471,0
218.214.62.100,220.29.86.81,28746,46707,TCP,15.85,613,3766,0
244.207.110.41,144.109.83.52,54884,10116,ICMP,44.13,630,82985,0
55.230.103.92,141.23.82.128,36679,5809,TCP,18.02,843,43163,1
